,profit
3767,0.978706205
3768,0.292467942
3769,0.109260612
3770,0.521747124
3771,0.321816228
3772,0.562733322
3773,0.020050453
3774,0.644017867
3775,0.732815105
3776,0.375428178
3777,0.01517982
3778,0.445538616
3779,0.348989644
3780,0.306278003
3781,0.638728511
3782,0.588175711
3783,0.577717857
3784,0.524834878
3785,0.359707608
3786,0.038806321
3787,0.078992229
3788,0.261569438
3789,0.567734817
3790,0.220188891
3791,0.456857556
3792,0.213760293
3793,0.235875975
3794,0.450367505
3795,0.794376489
3796,0.446644506
3797,0.585529238
3798,0.329547609
3799,0.496127027
3800,0.311024926
3801,0.127745159
3802,0.739373076
3803,0.033322719
3804,0.82792997
3805,0.164439681
3806,0.028345254
3807,0.430433832
3808,0.66994024
3809,0.296569064
3810,0.212934121
3811,0.27044407
3812,0.205876151
3813,0.207183737
3814,0.77790448
3815,0.219028729
3816,0.817642528
3817,0.956752752
3818,0.504405991
3819,0.964875393
3820,0.235708914
3821,0.968340151
3822,0.611846857
3823,0.180993002
3824,0.36648407
3825,0.481016542
3826,0.17048683
3827,0.054738049
3828,0.607388638
3829,0.208936098
3830,0.103502156
3831,0.784440069
3832,0.428750623
3833,0.353580751
3834,0.588086938
3835,0.137654445
3836,0.581755234
3837,0.358987522
3838,0.683315522
3839,0.816551253
3840,0.723218822
3841,0.622906993
3842,0.849981955
3843,0.707856737
3844,0.238862982
3845,0.061413696
3846,0.668336622
3847,0.768678874
3848,0.695862146
3849,0.204552615
3850,0.775905078
3851,0.715115123
3852,0.124567996
3853,0.727694738
3854,0.006847397
3855,0.591672747
3856,0.6201768
3857,0.600107443
3858,0.162401289
3859,0.512627526
3860,0.376468769
3861,0.4350304
3862,0.442269562
3863,0.709846019
3864,0.259589201
3865,0.220031216
3866,0.172441139
3867,0.446940768
3868,0.217287811
3869,0.51183554
3870,0.416044923
3871,0.11822555
3872,0.259316397
3873,0.649502166
3874,0.961215627
3875,0.04637414
3876,0.568571922
3877,0.971275571
3878,0.396330932
3879,0.826768687
3880,0.021251265
3881,0.222815931
3882,0.272338264
3883,0.074295447
3884,0.536791978
3885,0.73976542
3886,0.643955186
3887,0.088018655
3888,0.755708276
3889,0.097828577
3890,0.890872829
3891,0.240366385
3892,0.211124991
3893,0.678854241
3894,0.203184871
3895,0.636620481
3896,0.17560512
3897,0.912796073
3898,0.953071421
3899,0.798816826
3900,0.02728552
3901,0.207060335
3902,0.416522608
3903,0.767214393
3904,0.416554797
3905,0.839083734
3906,0.073778099
3907,0.925422536
3908,0.616842933
3909,0.403223755
3910,0.1906582
3911,0.448665117
3912,0.84893529
3913,0.089022893
3914,0.514482281
3915,0.072457104
3916,0.702029806
3917,0.378218381
3918,0.68986565
3919,0.686207144
3920,0.809075047
3921,0.759261256
3922,0.060608699
3923,0.898676303
3924,0.563964769
3925,0.741528683
3926,0.051388991
3927,0.964985821
3928,0.590513645
3929,0.226046284
3930,0.567415188
3931,0.42226249
3932,0.315261241
3933,0.294958918
3934,0.993020432
3935,0.129817874
3936,0.937766813
3937,0.591752376
3938,0.078791008
3939,0.313567747
3940,0.673411879
3941,0.53276966
3942,0.938002024
3943,0.119623053
3944,0.585753809
3945,0.572545385
3946,0.784154928
3947,0.387256863
3948,0.266803121
3949,0.00114284
3950,0.556248788
3951,0.497719462
3952,0.463710218
3953,0.523088802
3954,0.781160232
3955,0.304319457
3956,0.73950964
3957,0.831416743
3958,0.108255086
3959,0.835321415
3960,0.153887725
3961,0.101735181
3962,0.422629997
3963,0.663417433
3964,0.756184513
3965,0.092666112
3966,0.582625457
3967,0.835805366
3968,0.473526474
3969,0.476908317
3970,0.92721647
3971,0.260650851
3972,0.485339256
3973,0.966412913
3974,0.946605463
3975,0.832896254
3976,0.470197627
3977,0.103575861
3978,0.720991257
3979,0.205976989
3980,0.625311649
3981,0.422900422
3982,0.902782455
3983,0.870220854
3984,0.744576217
3985,0.154225039
3986,0.934334195
3987,0.158468787
3988,0.361246188
3989,0.850081262
3990,0.846146986
3991,0.852363093
3992,0.767042114
3993,0.087284721
3994,0.517537834
3995,0.391859911
3996,0.081804728
3997,0.069123465
3998,0.332285601
3999,0.847442753
4000,0.411525441
4001,0.88217015
4002,0.676779537
4003,0.462733332
4004,0.128730456
4005,0.310689903
4006,0.095491685
4007,0.244136738
4008,0.864195091
4009,0.647764035
4010,0.827340558
4011,0.132484513
4012,0.920886629
4013,0.5866779
4014,0.111854034
4015,0.519552933
4016,0.979711459
4017,0.538669034
4018,0.821338422
4019,0.741343511
4020,0.075736235
4021,0.90239721
4022,0.139014384
4023,0.958943037
4024,0.314888939
4025,0.410193351
4026,0.117332913
4027,0.537790025
4028,0.720122028
4029,0.016654893
4030,0.4497182
4031,0.827080094
4032,0.554729262
4033,0.203141507
4034,0.198359283
4035,0.833189695
4036,0.129958235
4037,0.462215976
4038,0.008786378
4039,0.570165641
4040,0.130923486
4041,0.679575912
4042,0.340037109
4043,0.733898823
4044,0.995989979
4045,0.904932645
4046,0.690351731
4047,0.340602139
4048,0.38452277
4049,0.885915113
4050,0.155089971
4051,0.636405299
4052,0.531947578
4053,0.78843438
4054,0.035487902
4055,0.25364176
4056,0.736278682
4057,0.504978854
4058,0.567560224
4059,0.935984937
4060,0.649999157
4061,0.360442895
4062,0.172631249
4063,0.530978998
4064,0.848095847
4065,0.946359853
4066,0.31173802
4067,0.973254132
4068,0.501588162
4069,0.04293304
4070,0.820652635
4071,0.242177896
4072,0.506615323
4073,0.598882693
4074,0.657483786
4075,0.78242533
4076,0.606247764
4077,0.128825948
4078,0.479092667
4079,0.345581465
4080,0.611140579
4081,0.965780235
4082,0.041605889
4083,0.686403249
4084,0.49200514
4085,0.008508296
4086,0.576815957
4087,0.96127217
4088,0.304260396
4089,0.075189261
4090,0.388582877
4091,0.79497196
4092,0.121790625
4093,0.08348502
4094,0.528953741
4095,0.763112186
4096,0.308076277
4097,0.027678755
4098,0.145359116
4099,0.051452291
4100,0.633382056
4101,0.272728477
4102,0.46242724
4103,0.761749359
4104,0.422123429
4105,0.192250775
4106,0.65683882
4107,0.753273031
4108,0.637297008
4109,0.120445764
4110,0.454139241
4111,0.750611079
4112,0.349292887
4113,0.871222662
4114,0.717395728
4115,0.222752364
4116,0.387946438
4117,0.504956539
4118,0.483123511
4119,0.914906543
4120,0.292830712
4121,0.78834244
4122,0.606987619
4123,0.09420829
4124,0.8440767
4125,0.164911109
4126,0.403816278
4127,0.761798317
4128,0.904489884
4129,0.377008614
4130,0.114732032
4131,0.871936277
4132,0.683645869
4133,0.687299285
4134,0.137138918
4135,0.80010447
4136,0.720691927
4137,0.655797151
4138,0.308472194
4139,0.982908653
4140,0.386433117
4141,0.113986183
4142,0.351996589
4143,0.268951325
4144,0.047407383
4145,0.603595979
4146,0.758511705
4147,0.820420639
4148,0.4340466
4149,0.848229421
4150,0.616598891
4151,0.976464885
4152,0.023797367
4153,0.097552934
4154,0.383839486
4155,0.502625427
4156,0.001148792
4157,0.093599998
4158,0.300719434
4159,0.638240449
4160,0.851994993
4161,0.091175727
4162,0.032977967
4163,0.697349402
4164,0.205576258
4165,0.319139378
4166,0.561947997
4167,0.710510614
4168,0.100531446
4169,0.327642029
4170,0.499759909
4171,0.945760402
4172,0.377871876
4173,0.789582936
4174,0.614126252
4175,0.849402703
4176,0.0442302
4177,0.128636387
4178,0.751370015
4179,0.38441629
4180,0.757472111
4181,0.818432783
4182,0.233229476
4183,0.600764385
4184,0.809456707
4185,0.820245938
4186,0.862950996
4187,0.562605953
4188,0.75145499
4189,0.646673085
4190,0.09903292
4191,0.530595862
4192,0.742129071
4193,0.371596013
4194,0.211319795
4195,0.376562148
4196,0.551435611
4197,0.667805657
4198,0.363087424
4199,0.152578708
4200,0.622118294
4201,0.452654715
4202,0.119929895
4203,0.24607803
4204,0.771447951
4205,0.494789303
4206,0.872468281
4207,0.403561645
4208,0.364743331
4209,0.698076298
4210,0.135200813
4211,0.791038369
4212,0.828152991
4213,0.180151961
4214,0.687000417
4215,0.816914965
4216,0.279357753
4217,0.205286054
4218,0.514360041
4219,0.513725578
4220,0.284643151
4221,0.349736736
4222,0.908078768
4223,0.949026272
4224,0.581705497
4225,0.456988802
4226,0.62831115
4227,0.314925967
4228,0.049698275
4229,0.245335955
4230,0.573610478
4231,0.749644451
4232,0.557988622
4233,0.369807069
4234,0.312214315
4235,0.445266597
4236,0.530608265
4237,0.100633039
4238,0.773851857
4239,0.247078814
4240,0.926687277
4241,0.946849615
4242,0.974989717
4243,0.593832812
4244,0.706206135
4245,0.354350914
4246,0.7604942
4247,0.314802447
4248,0.08600537
4249,0.963884351
4250,0.347699834
4251,0.970107377
4252,0.465342981
4253,0.53685166
4254,0.161990994
4255,0.105697788
4256,0.478306651
4257,0.910953976
4258,0.815652006
4259,0.047301016
4260,0.937766562
4261,0.502314456
4262,0.428381982
4263,0.208739913
4264,0.801346246
4265,0.313392166
4266,0.427535201
4267,0.028713909
4268,0.34017298
4269,0.759971808
4270,0.057620981
4271,0.936492601
4272,0.382195805
4273,0.876346458
4274,0.369288436
4275,0.33978564
4276,0.550717546
4277,0.47364935
4278,0.090614591
4279,0.941674132
4280,0.273092998
4281,0.643229902
4282,0.926318461
4283,0.815002115
4284,0.229120178
4285,0.251815327
4286,0.142207065
4287,0.738372067
4288,0.119789157
4289,0.383310596
4290,0.852140108
4291,0.983395265
4292,0.955645069
4293,0.062481675
4294,0.736549896
4295,0.546519945
4296,0.018129863
4297,0.515211015
4298,0.933901558
4299,0.367167887
4300,0.272932393
4301,0.768003537
4302,0.701398209
4303,0.03385528
4304,0.768480304
4305,0.969496555
4306,0.584269929
4307,0.104248072
4308,0.05916101
4309,0.368213653
4310,0.213982311
4311,0.513070107
4312,0.92689714
4313,0.95645396
4314,0.669451006
4315,0.989583994
4316,0.906408901
4317,0.965057852
4318,0.121385996
4319,0.304777389
4320,0.890770655
4321,0.815939206
4322,0.926616519
4323,0.207071567
4324,0.333968379
4325,0.894608199
4326,0.516517501
4327,0.15075854
4328,0.91295419
4329,0.077929035
4330,0.905036678
4331,0.895839844
4332,0.72812584
4333,0.415260913
4334,0.461334674
4335,0.035612814
4336,0.30308028
4337,0.781446497
4338,0.239542874
4339,0.319699923
4340,0.186094581
4341,0.823924497
4342,0.012755206
4343,0.958300377
4344,0.815492046
4345,0.41216987
4346,0.603100402
4347,0.032028822
4348,0.750422427
4349,0.084124378
4350,0.947859828
4351,0.424849355
4352,0.485033579
4353,0.937571387
4354,0.897427755
4355,0.640345231
4356,0.708548165
4357,0.84726383
4358,0.050604446
4359,0.691261426
4360,0.837389217
4361,0.881276178
4362,0.319994881
4363,0.989697336
4364,0.519639799
4365,0.343529058
4366,0.907991883
4367,0.779432736
4368,0.381424254
4369,0.731271707
4370,0.53888906
4371,0.503175186
4372,0.602752471
4373,0.961133583
4374,0.239602542
4375,0.515435121
4376,0.810509844
4377,0.288487276
4378,0.615817404
4379,0.694987643
4380,0.955845505
4381,0.737895685
4382,0.612899688
4383,0.170209679
4384,0.726145777
4385,0.776573898
4386,0.356485924
4387,0.34541668
4388,0.15306008
4389,0.798623301
4390,0.50144779
4391,0.948391813
4392,0.2601383
4393,0.072016159
4394,0.066074989
4395,0.655919343
4396,0.044858231
4397,0.184673646
4398,0.024984146
4399,0.010920247
4400,0.251304723
4401,0.251750836
4402,0.281575201
4403,0.924304989
4404,0.378797936
4405,0.910338698
4406,0.612166666
4407,0.636299465
4408,0.395073802
4409,0.894749587
4410,0.847215177
4411,0.617982711
4412,0.634233953
4413,0.670734406
4414,0.314856475
4415,0.620532261
4416,0.797420817
4417,0.839661129
4418,0.210283135
4419,0.198669872
4420,0.998093097
4421,0.588144359
4422,0.136515099
4423,0.569109881
4424,0.643938898
4425,0.774190482
4426,0.001077366
4427,0.768332539
4428,0.360561672
4429,0.250210348
4430,0.357529006
4431,0.593388554
4432,0.759189606
4433,0.461209496
4434,0.655897055
4435,0.243390634
4436,0.644627894
4437,0.416525737
4438,0.235828863
4439,0.000999013
4440,0.286275709
4441,0.395031232
4442,0.616398578
4443,0.280104067
4444,0.584416313
4445,0.023584119
4446,0.764941608
4447,0.252112995
4448,0.882547242
4449,0.493720892
4450,0.323617014
4451,0.47737776
4452,0.700758469
4453,0.146283781
4454,0.859555631
4455,0.571115223
4456,0.489853868
4457,0.086252582
4458,0.109719193
4459,0.882842813
4460,0.099613505
4461,0.168902132
4462,0.220414656
4463,0.758011541
4464,0.924427928
4465,0.935663243
4466,0.811842488
4467,0.93621678
4468,0.101434785
4469,0.997592249
4470,0.706523418
4471,0.074546859
4472,0.033902299
4473,0.895566613
4474,0.255524875
4475,0.646227988
4476,0.494681357
4477,0.045100403
4478,0.203631325
4479,0.477452023
4480,0.291688379
4481,0.246149472
4482,0.054297249
4483,0.797595723
4484,0.339308947
4485,0.029053027
4486,0.505802803
4487,0.280244239
4488,0.269739271
4489,0.341817858
4490,0.017391582
4491,0.755883673
4492,0.888502255
4493,0.778308656
4494,0.213360991
4495,0.512535114
4496,0.334809404
4497,0.324346813
4498,0.911456886
4499,0.224817765
4500,0.519096782
4501,0.433907821
4502,0.035689987
4503,0.697306241
4504,0.997477221
4505,0.050798461
4506,0.294966576
4507,0.890378495
4508,0.550498034
4509,0.269711318
4510,0.875056097
4511,0.965651549
4512,0.173061242
4513,0.160215464
4514,0.083686606
4515,0.699430654
4516,0.984010553
4517,0.213081542
4518,0.373170817
4519,0.744289217
4520,0.828016367
4521,0.992035272
4522,0.633212444
4523,0.909504855
4524,0.948596512
4525,0.331799032
4526,0.659665374
4527,0.852036144
4528,0.621771016
4529,0.785909258
4530,0.764680757
4531,0.393345676
4532,0.331301033
4533,0.826279549
4534,0.972241101
4535,0.828601163
4536,0.104726832
4537,0.825801054
4538,0.07988362
4539,0.023591823
4540,0.338388861
4541,0.852439804
4542,0.691229173
4543,0.86636799
4544,0.932398877
4545,0.131011057
4546,0.102429166
4547,0.161954414
4548,0.586223851
4549,0.44352156
4550,0.838753954
4551,0.835882266
4552,0.12131365
4553,0.89918747
4554,0.496342514
4555,0.14035937
4556,0.213282613
4557,0.78705344
4558,0.163918105
4559,0.016663308
4560,0.908750807
4561,0.955960787
4562,0.030434039
4563,0.474316946
4564,0.579571637
4565,0.221906326
4566,0.55874049
4567,0.335812889
4568,0.939161518
4569,0.207746599
4570,0.143716155
4571,0.123923814
4572,0.69565153
4573,0.65631642
4574,0.396780027
4575,0.133852453
4576,0.729294519
4577,0.758514026
4578,0.092648909
4579,0.454319169
4580,0.892811166
4581,0.359071221
4582,0.190183885
4583,0.457779581
4584,0.226195492
4585,0.572078766
4586,0.552615346
4587,0.026344586
4588,0.455356932
4589,0.625723324
4590,0.531606453
4591,0.254775263
4592,0.54638093
4593,0.873762841
4594,0.079655452
4595,0.542560219
4596,0.97320531
4597,0.510715709
4598,0.783426883
4599,0.670765128
4600,0.442922572
4601,0.68026484
4602,0.975512243
4603,0.843124931
4604,0.6724002
4605,0.189188784
4606,0.639889556
4607,0.48364722
4608,0.420189305
4609,0.996998097
4610,0.596689647
4611,0.443759261
4612,0.147115007
4613,0.089731748
4614,0.140483582
4615,0.156720377
4616,0.803097986
4617,0.373581977
4618,0.144929803
4619,0.918605936
4620,0.808540406
4621,0.950818783
4622,0.931957781
4623,0.97907276
4624,0.465983032
4625,0.584753539
4626,0.337692454
4627,0.874969111
4628,0.655270873
4629,0.037045286
4630,0.158346061
4631,0.950529245
4632,0.680131438
4633,0.138748036
4634,0.035221318
4635,0.762690264
4636,0.836050675
4637,0.187059407
4638,0.588959632
4639,0.644652078
4640,0.991978257
4641,0.624054928
4642,0.342665423
4643,0.651208298
4644,0.435021514
4645,0.525145401
4646,0.4299752
4647,0.91428683
4648,0.172810287
4649,0.079449232
4650,0.265460347
4651,0.595184991
4652,0.677788815
4653,0.690381934
4654,0.81028781
4655,0.619297598
4656,0.068627956
4657,0.877648186
4658,0.003948841
4659,0.763225318
4660,0.240656693
4661,0.809478622
4662,0.506210158
4663,0.016066658
4664,0.737696448
4665,0.119929753
4666,0.481637718
4667,0.744540684
4668,0.74466872
4669,0.320904662
4670,0.857665999
4671,0.073893496
4672,0.897375952
4673,0.821949212
4674,0.674042625
4675,0.889734365
4676,0.377847018
4677,0.776254306
4678,0.670657032
4679,0.425528056
4680,0.739906287
4681,0.127415697
4682,0.738615409
4683,0.124427955
4684,0.172466855
4685,0.926975853
4686,0.448877196
4687,0.910215367
4688,0.632799351
4689,0.556273832
4690,0.185783068
4691,0.962803946
4692,0.346193885
4693,0.101070642
4694,0.884302671
4695,0.672659981
4696,0.590736331
4697,0.333036827
4698,0.23345252
4699,0.648696832
4700,0.804705062
4701,0.224208201
4702,0.169427434
4703,0.439786822
4704,0.789956066
4705,0.074437097
4706,0.276646352
4707,0.464467943
4708,0.10309334
4709,0.718220411
4710,0.463908798
4711,0.447123567
4712,0.279673054
4713,0.340910617
4714,0.827405995
4715,0.963924176
4716,0.341799182
4717,0.944810125
4718,0.295294543
4719,0.59120017
4720,0.336382507
4721,0.100071586
4722,0.770453318
4723,0.592036445
4724,0.794275957
4725,0.218214646
4726,0.774227964
4727,0.81780793
4728,0.967662056
4729,0.375615698
4730,0.907208621
4731,0.424475835
4732,0.796073748
4733,0.578725232
4734,0.092348718
4735,0.67733977
4736,0.113206771
4737,0.203998949
4738,0.415485907
4739,0.13741531
4740,0.973799251
4741,0.228249796
4742,0.310154411
4743,0.205968466
4744,0.744497199
4745,0.303808698
4746,0.035737765
4747,0.176358966
4748,0.8605223
4749,0.78607346
4750,0.492090741
4751,0.300571346
4752,0.020643718
4753,0.169830138
4754,0.361327928
4755,0.090940382
4756,0.847701748
4757,0.604694334
4758,0.433741007
4759,0.329302224
4760,0.602600264
4761,0.629379484
4762,0.589532833
4763,0.689110372
4764,0.2170268
4765,0.871233342
4766,0.550579511
4767,0.532675887
4768,0.020100766
4769,0.430223915
4770,0.769470641
4771,0.525312256
4772,0.263768675
4773,0.392651917
4774,0.761059131
4775,0.644847229
4776,0.603008492
4777,0.288966279
4778,0.579519273
4779,0.931394372
4780,0.437786781
4781,0.497874736
4782,0.400817427
4783,0.705875864
4784,0.161100929
4785,0.743441871
4786,0.071759625
4787,0.14068595
4788,0.452891942
4789,0.147643806
4790,0.014828631
4791,0.970879456
4792,0.213350282
4793,0.418784194
4794,0.082680789
4795,0.619707793
4796,0.882565699
4797,0.09652054
4798,0.789834878
4799,0.2311514
4800,0.028994669
4801,0.003819029
4802,0.935109078
4803,0.178604219
4804,0.959118138
4805,0.600579786
4806,0.757939546
4807,0.724973991
4808,0.415152176
4809,0.002142272
4810,0.615467343
4811,0.834928426
4812,0.877522895
4813,0.674685951
4814,0.457508196
4815,0.450298893
4816,0.407182969
4817,0.72224463
4818,0.320028823
4819,0.28247491
4820,0.126214692
4821,0.928987801
4822,0.613768783
4823,0.22025098
4824,0.196291183
4825,0.96803088
4826,0.160229781
4827,0.259337912
4828,0.900611248
4829,0.166351492
4830,0.009919112
4831,0.949601727
4832,0.421060744
4833,0.066384803
4834,0.825408561
4835,0.403964912
4836,0.040695137
4837,0.055146658
4838,0.324141679
4839,0.863148708
4840,0.204149036
4841,0.024332505
4842,0.950425811
4843,0.898656522
4844,0.583910485
4845,0.398523389
4846,0.842503477
4847,0.751116565
4848,0.401243607
4849,0.955394416
4850,0.476700568
4851,0.392306817
4852,0.627193444
4853,0.697745319
4854,0.174558835
4855,0.631626536
4856,0.58613762
4857,0.406438162
4858,0.899578638
4859,0.950343023
4860,0.738106128
4861,0.753816607
4862,0.015815494
4863,0.215738159
4864,0.68443108
4865,0.769862748
4866,0.411527551
4867,0.856688017
4868,0.480092598
4869,0.371132499
4870,0.511546061
4871,0.754053666
4872,0.261563674
4873,0.221504038
4874,0.241499159
4875,0.479533854
4876,0.977693864
4877,0.746000107
4878,0.977387647
4879,0.552048939
4880,0.706643664
4881,0.44038894
4882,0.419564235
4883,0.316472514
4884,0.276449131
4885,0.957391901
4886,0.582992681
4887,0.20324222
4888,0.012271989
4889,0.830216163
4890,0.407414843
4891,0.766300521
4892,0.197872658
4893,0.018544015
4894,0.340602753
4895,0.208553351
4896,0.47121607
4897,0.15932347
4898,0.815003173
4899,0.798577872
4900,0.670616661
4901,0.454873
4902,0.049464519
4903,0.098859144
4904,0.677714491
4905,0.051338472
4906,0.181211373
4907,0.534574121
4908,0.817163012
4909,0.290603634
4910,0.712795895
4911,0.000296469
4912,0.745478127
4913,0.917420737
4914,0.689608973
4915,0.602390199
4916,0.843735906
4917,0.866679071
4918,0.371319968
4919,0.065280195
4920,0.152576343
4921,0.760600971
4922,0.537437923
4923,0.248264273
4924,0.389316901
4925,0.936471519
4926,0.792488494
4927,0.739496707
4928,0.891318151
4929,0.308424568
4930,0.216091243
4931,0.375689771
4932,0.574717645
4933,0.815656244
4934,0.126581586
4935,0.253522506
4936,0.049651623
4937,0.010657418
4938,0.199931576
4939,0.73278817
4940,0.076643748
4941,0.351571242
4942,0.659043103
4943,0.03485165
4944,0.763936964
4945,0.348855862
4946,0.371009706
4947,0.542505856
4948,0.722666586
4949,0.684596765
4950,0.598746756
4951,0.728633176
4952,0.980484381
4953,0.787857503
4954,0.955173415
4955,0.975428065
4956,0.044109201
4957,0.371286468
4958,0.500884209
4959,0.519364631
4960,0.501074446
4961,0.14202283
4962,0.481490875
4963,0.135516218
4964,0.541730728
4965,0.093001808
4966,0.751308634
4967,0.314415498
4968,0.449389637
4969,0.767015309
4970,0.2073722
4971,0.038979511
4972,0.648282664
4973,0.836930638
4974,0.878124708
4975,0.274429366
4976,0.65210611
4977,0.487907774
4978,0.894919359
4979,0.922496999
4980,0.896141597
4981,0.537449978
4982,0.666207558
4983,0.72515014
4984,0.61569444
4985,0.341566463
4986,0.633772384
4987,0.370666494
4988,0.572657305
4989,0.643981948
4990,0.799586832
4991,0.062775707
4992,0.374335305
4993,0.127976199
4994,0.369576612
4995,0.715981122
4996,0.773944356
4997,0.886808654
4998,0.02287373
4999,0.271053215
5000,0.348023273
5001,0.278170933
5002,0.884869921
5003,0.875768376
5004,0.6926459
5005,0.835732144
5006,0.866018918
5007,0.358175583
5008,0.352902469
5009,0.689283542
5010,0.068350505
5011,0.089833594
5012,0.368961285
5013,0.456828975
5014,0.525806354
5015,0.655195195
5016,0.90254078
5017,0.120862597
5018,0.671650489
5019,0.650212187
5020,0.153608259
5021,0.520109249
5022,0.061701236
5023,0.426689225
5024,0.577209676
5025,0.654503378
5026,0.760277075
5027,0.844267033
5028,0.475939933
5029,0.269899322
5030,0.149771196
5031,0.982954855
5032,0.984043813
5033,0.282034143
5034,0.206150637
5035,0.494967995
5036,0.830868853
5037,0.954366167
5038,0.088324069
5039,0.885771286
5040,0.631919352
5041,0.796343404
5042,0.098809273
5043,0.668205415
5044,0.687074879
5045,0.437062144
5046,0.181057224
5047,0.372583156
5048,0.934385543
5049,0.316524474
5050,0.385643149
5051,0.866042006
5052,0.097230737
5053,0.196202316
5054,0.003000514
5055,0.812654791
5056,0.910812478
5057,0.842557875
5058,0.78259106
5059,0.134871386
5060,0.589475972
5061,0.001908018
5062,0.765351385
5063,0.367331764
5064,0.336237778
5065,0.09729723
5066,0.281995707
5067,0.119481039
5068,0.839255763
5069,0.010825194
5070,0.10980148
5071,0.116607415
5072,0.925930178
5073,0.092003509
5074,0.160729444
5075,0.251073103
5076,0.117632801
5077,0.213271162
5078,0.681986178
5079,0.884200071
5080,0.639462843
5081,0.107442421
5082,0.673777548
5083,0.932991436
5084,0.046746011
5085,0.496149388
5086,0.603376404
5087,0.588673616
5088,0.652440969
5089,0.552203083
5090,0.243593476
5091,0.591026776
5092,0.469987428
5093,0.12325128
5094,0.965103237
5095,0.612339819
5096,0.13924355
5097,0.378183062
5098,0.386631704
5099,0.465481962
5100,0.742095862
5101,0.288192053
5102,0.824254989
5103,0.65215917
5104,0.333863046
5105,0.276976587
5106,0.341991073
5107,0.1538943
5108,0.666025201
5109,0.821543962
5110,0.204784611
5111,0.84151928
5112,0.198991439
5113,0.756208921
5114,0.34459474
5115,0.927353731
5116,0.358348102
5117,0.437444724
5118,0.483688399
5119,0.77792315
5120,0.666632548
5121,0.551736759
5122,0.001291981
5123,0.093591833
5124,0.712146643
5125,0.793227092
5126,0.861685143
5127,0.478355424
5128,0.182275052
5129,0.420552359
5130,0.620044913
5131,0.777427559
5132,0.571164718
5133,0.465411143
5134,0.08823534
5135,0.081783775
5136,0.981748985
5137,0.0844446
5138,0.016698725
5139,0.213197243
5140,0.069820656
5141,0.625205947
5142,0.892419815
5143,0.684172426
5144,0.411763445
5145,0.627497302
5146,0.750610495
5147,0.890976706
5148,0.452543755
5149,0.408383241
5150,0.596883249
5151,0.169796543
5152,0.292810993
5153,0.064734399
5154,0.090904459
5155,0.926115901
5156,0.094549581
5157,0.297309481
5158,0.208105856
5159,0.952848899
5160,0.390144512
5161,0.450225532
5162,0.908046176
5163,0.416870331
5164,0.534241924
5165,0.684270273
5166,0.17803536
5167,0.779947388
5168,0.750089544
5169,0.194909779
5170,0.886463768
5171,0.339662028
5172,0.440103643
5173,0.564092881
5174,0.272862378
5175,0.700526675
5176,0.712512429
5177,0.016179837
5178,0.386923285
5179,0.945979962
5180,0.573894964
5181,0.39446089
5182,0.513411292
5183,0.361290225
5184,0.347611964
5185,0.16562168
5186,0.016728593
5187,0.0241501
5188,0.223883052
5189,0.338852696
5190,0.779608978
5191,0.406544166
5192,0.148765635
5193,0.616603018
5194,0.937770623
5195,0.282297139
5196,0.310850167
5197,0.055081443
5198,0.884188226
5199,0.30359565
5200,0.595132985
5201,0.033447723
5202,0.185196711
5203,0.029522165
5204,0.43115633
5205,0.55058038
5206,0.816057136
5207,0.690192468
5208,0.186821201
5209,0.594929444
5210,0.813724884
5211,0.378250265
5212,0.189185749
5213,0.263970196
5214,0.521846042
5215,0.869812937
5216,0.821639144
5217,0.652471846
5218,0.500852949
5219,0.549380186
5220,0.100022172
5221,0.201877208
5222,0.836331427
5223,0.666181836
5224,0.768521018
5225,0.568442585
5226,0.973980951
5227,0.446076317
5228,0.721080128
5229,0.632601453
5230,0.544275017
5231,0.284494801
5232,0.933919276
5233,0.346098236
5234,0.779542714
5235,0.966650775
5236,0.431228469
5237,0.042462999
5238,0.92802497
5239,0.375698503
5240,0.592556369
5241,0.794382387
5242,0.020218854
5243,0.049090521
5244,0.213313285
5245,0.517558316
5246,0.380452394
5247,0.648953157
5248,0.0279284
5249,0.724148568
5250,0.081782145
5251,0.217617175
5252,0.587000712
5253,0.154592957
5254,0.7004211
5255,0.951955068
5256,0.470126045
5257,0.152785789
5258,0.481941192
5259,0.355570765
5260,0.61332759
5261,0.011785189
5262,0.866881204
5263,0.709123125
5264,0.786653127
5265,0.367420549
5266,0.554772582
5267,0.253249492
5268,0.913982722
5269,0.39219657
5270,0.193536733
5271,0.183034179
5272,0.963242331
5273,0.790496394
5274,0.405530482
5275,0.227244122
5276,0.783770731
5277,0.971366137
5278,0.066975286
5279,0.875343804
5280,0.233779705
5281,0.739661849
5282,0.30499966
5283,0.999000301
5284,0.051278471
5285,0.371035173
5286,0.492055683
5287,0.417972276
5288,0.426885884
5289,0.089111927
5290,0.025881189
5291,0.719034286
5292,0.235383924
5293,0.930965665
5294,0.81661226
5295,0.303483843
5296,0.986230809
5297,0.37362589
5298,0.404138057
5299,0.719061071
5300,0.345495843
5301,0.268670195
5302,0.701007102
5303,0.171121775
5304,0.627931251
5305,0.360952687
5306,0.998730681
5307,0.938620246
5308,0.361580657
5309,0.536645684
5310,0.971327052
5311,0.965242583
5312,0.139134495
5313,0.705897118
5314,0.499864843
5315,0.523495608
5316,0.859623939
5317,0.249607208
5318,0.202106202
5319,0.701666178
5320,0.306877966
5321,0.413925627
